Tag_Num,returnedArea,returnedLat,returnedLon,returnedDate,ReturnedBoat,GearType,Company,Catch.t,dataorigin,originalDF,id,Comments
502446,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
471495,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
563788,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
563824,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
567199,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
567221,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
564937,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
567200,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
532142,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
564665,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
564319,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
567224,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
572426,Scots Bay ,45 08,65 00,2023-09-07,Brunswick Provider,Purse Seine,Connors,98,2023TagReturns,complete.returns,,
502038,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567078,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471622,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471763,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471817,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567228,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564912,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564820,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564499,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564525,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567237,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567203,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564954,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567113,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471890,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
572459,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471797,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471910,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564874,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
569124,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564657,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567151,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564811,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564514,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564603,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471489,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564777,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471716,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564798,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564667,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567215,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567240,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
569157,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564759,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567174,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567173,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
502154,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567255,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
559461,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471756,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
572285,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471903,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564888,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564725,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471645,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471626,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
569529,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471787,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471490,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564172,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567155,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564721,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567080,Scots Bay,,,2023-09-08,Morning Star,Purse Seine,Scotia Gardens,119,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471581,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
567116,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
471749,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
564842,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
567037,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
564361,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
564318,Scots Bay,,,2023-09-08,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
564321,Scots Bay,,,2023-09-10,Brunswick Provider,Purse Seine,Connors,129,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577836,Scots Bay,,,2023-09-11,Lady Melissa,Purse Seine,Comeaus,,2023TagReturns,complete.returns,,
530309,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577897,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569644,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569804,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530126,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577865,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530012,Scots Bay ,,,2023-09-11,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
578866,Scots Bay,45 07,65 02,2023-09-11,Fundy Monarch,Purse Seine,Connors,152,2023TagReturns,complete.returns,,
577847,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567024,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567202,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471494,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564723,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564853,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
577931,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
577763,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471824,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
569617,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
569582,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578846,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
471773,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564749,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578951,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578962,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578970,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564754,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578875,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
577853,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564782,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
577934,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578805,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
577754,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
502060,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
560363,Scots Bay,,,2023-09-12,Morning Star,Purse Seine,Scotia Gardens,94,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
569550,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569645,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530118,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567112,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
578804,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569594,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
471788,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569480,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577896,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
578996,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567149,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577765,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530062,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530003,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577889,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567264,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569632,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
497255,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530032,Scots Bay,,,2023-09-12,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
502078,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577857,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577764,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
578869,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569611,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577933,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
495472,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
578964,Scots Bay,,,2023-09-12,Brunswick Provider,Purse Seine,Connors,11,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
471559,Scots Bay,,,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
530065,Scots Bay,,,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
530103,Scots Bay,,,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
578820,Scots Bay,,,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
578830,Scots Bay,,,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
475910,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
530064,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
530332,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
569661,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
569808,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
569817,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
569831,Scots Bay,,,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
530023,Scots Bay,,,2023-09-12,LADY MELISSA /JANICE MIX,Purse Seine,Comeau,80,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
528778,Seal Island,,,2023-09-13,LADY MELISSA,Purse Seine,Comeau,136,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
528811,Seal Island,,,2023-09-13,Canada 100,Purse Seine,Connors,,2023TagReturns,complete.returns,,
532355,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532421,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528173,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528274,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532267,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567598,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567546,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567628,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528203,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567533,German Bank,,,2023-09-15,Morning Star,Purse Seine,Scotia Gardens,96,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567580,Scots Bay,,,2023-09-15,Fundy Monarch,Purse Seine,Connors,165,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569222,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
564577,German Bank ,,,2023-09-15,Canada 100,Purse Seine,Connors,43,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
471671,German Bank ,,,2023-09-15,Canada 100,Purse Seine ,Connors,106,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
564925,German Bank ,,,2023-09-15,Canada 100,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
564033,German Bank ,,,2023-09-15,Canada 100,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
572437,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
564465,Scots Bay ,,,2023-09-15,Canada 100,Purse Seine ,Connors,116,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567558,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567504,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532380,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528334,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567366,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine ,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567456,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532379,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine ,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528252,German Bank ,,,2023-09-15,Brunswick Provider,Purse Seine,Connors,107,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532366,German Bank,,,2023-09-15,LADY MELISSA,Purse Seine,Comeau,171,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
574037,German Bank,,,2023-09-15,LADY MELISSA,Purse Seine,Comeau,17,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
574087,German Bank,,,2023-09-15,SEALIFE II,Purse Seine,Comeau,65,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
564756,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
