SampleID,Date,Time,SampleWt (gm),Final1Wt (gm),% Moisture,% Fat,
7277YHER5,2007-10-05,11:09:00 AM,3.9627,1.1747,70.36,11.44,
7277YHER10,2007-10-05,12:47:00 PM,3.467,1.0262,70.4,11.2,
7277YHER7,2007-10-05,11:31:00 AM,3.8481,1.1185,70.93,10.84,
7277YHER1,2007-10-05,10:33:00 AM,3.6722,1.0468,71.49,10.32,
7278YHER4,2007-10-08,12:40:00 PM,4.2276,1.3684,67.63,14.16,
7278YHER5,2007-10-08,12:53:00 PM,3.648,1.1651,68.06,13.68,
7278YHER6,2007-10-08,1:12:00 PM,3.5712,1.1288,68.39,13.53,
7278YHER1,2007-10-08,,0,0,68.85,12.6,
7278YHER2,2007-10-08,11:45:00 AM,4.0095,1.2012,70.04,12.24,
7278YHER3,2007-10-08,11:54:00 AM,3.8618,1.1678,69.76,11.61,
7278GHER2,2007-10-09,3:03:00 PM,3.992,1.3895,65.19,18.18,
7278GHER2,2007-10-09,3:11:00 PM,3.5856,1.1645,67.52,14.26,
7278GHER3,2007-10-09,3:24:00 PM,3.8882,1.2374,68.18,13.45,
7278GHER1,2007-10-09,2:53:00 PM,3.591,1.1232,68.72,12.53,
7284YHER31,2007-10-12,2:34:00 PM,3.8808,1.3053,66.37,16.32,
7284GHER4,2007-10-12,6:36:00 PM,3.5546,1.1691,67.11,14.84,
7284YHER29,2007-10-12,2:20:00 PM,3.7759,1.2116,67.91,14.7,
7284YHER16,2007-10-12,11:22:00 AM,4.1785,1.384,66.88,14.64,
7284YHER35,2007-10-12,4:17:00 PM,3.5043,1.0963,68.72,14.59,
7284YHER36,2007-10-12,4:24:00 PM,4.5115,1.4249,68.42,14.39,
7284YHER24,2007-10-12,1:48:00 PM,3.8204,1.2282,67.85,14.17,
7284YHER7,2007-10-12,9:33:00 AM,4.1734,1.2848,69.21,13.88,
7284YHER17,2007-10-12,11:29:00 AM,4.4084,1.3859,68.56,13.72,
7284GHER1,2007-10-12,6:14:00 PM,3.624,1.1205,69.08,13.68,
7284YHER19,2007-10-12,11:41:00 AM,3.9939,1.2045,69.84,13.66,
7284YHER47,2007-10-12,5:53:00 PM,3.661,1.1157,69.52,13.47,
7284YHER14,2007-10-12,11:03:00 AM,3.4131,1.072,68.59,13.46,
7284YHER8,2007-10-12,9:44:00 AM,3.8891,1.1996,69.15,13.35,
7284YHER21,2007-10-12,1:25:00 PM,3.5491,1.1231,68.36,13.3,
7284YHER43,2007-10-12,5:21:00 PM,3.8243,1.2005,68.61,13.25,
7284YHER4,2007-10-12,8:38:00 AM,3.7858,1.1844,68.71,13.05,
7284YHER12,2007-10-12,10:37:00 AM,3.9937,1.1989,69.98,12.99,
7284YHER46,2007-10-12,5:44:00 PM,4.363,1.3193,69.76,12.94,
7284YHER18,2007-10-12,11:35:00 AM,3.9685,1.2125,69.45,12.92,
7284YHER48,2007-10-12,6:01:00 PM,3.7867,1.1653,69.23,12.89,
7284YHER38,2007-10-12,4:36:00 PM,4.365,1.3357,69.4,12.84,
7284YHER9,2007-10-12,9:53:00 AM,4.2364,1.3126,69.02,12.77,
7284YHER45,2007-10-12,5:38:00 PM,4.2006,1.3076,68.87,12.76,
7284YHER2,2007-10-12,8:18:00 AM,3.6187,1.1206,69.03,12.73,
7284YHER25,2007-10-12,1:55:00 PM,3.7584,1.1557,69.25,12.72,
7284YHER44,2007-10-12,5:30:00 PM,4.2959,1.348,68.62,12.67,
7284YHER26,2007-10-12,2:01:00 PM,3.7206,1.088,70.76,12.62,
7284YHER40,2007-10-12,4:49:00 PM,4.0455,1.2128,70.02,12.6,
7284YHER37,2007-10-12,4:30:00 PM,4.0383,1.2314,69.51,12.59,
7284YHER49,2007-10-12,6:08:00 PM,3.5088,1.0814,69.18,12.58,
7284YHER32,2007-10-12,2:44:00 PM,3.603,1.1007,69.45,12.57,
7284YHER20,2007-10-12,11:47:00 AM,4.4017,1.3378,69.61,12.5,
7284GHER5,2007-10-12,6:43:00 PM,3.9879,1.1851,70.28,12.49,
7284GHER3,2007-10-12,6:29:00 PM,4.5561,1.4184,68.87,12.48,
7284YHER1,2007-10-12,8:10:00 AM,3.539,1.0842,69.36,12.48,
7284GHER6,2007-10-12,6:51:00 PM,3.8161,1.1714,69.3,12.44,
7284YHER10,2007-10-12,10:05:00 AM,3.6048,1.1105,69.19,12.43,
7284YHER15,2007-10-12,11:15:00 AM,3.9214,1.203,69.32,12.4,
7284YHER34,2007-10-12,4:01:00 PM,3.847,1.1811,69.3,12.37,
7284YHER33,2007-10-12,3:49:00 PM,4.1948,1.2709,69.7,12.34,
7284YHER22,2007-10-12,1:33:00 PM,3.5827,1.0819,69.8,12.34,
7284YHER23,2007-10-12,1:40:00 PM,4.0327,1.2511,68.98,12.32,
7284YHER6,2007-10-12,9:27:00 AM,4.2073,1.2188,71.03,12.22,
7284YHER42,2007-10-12,5:01:00 PM,3.6774,1.1065,69.91,12.17,
7284YHER11,2007-10-12,10:14:00 AM,3.7901,1.1079,70.77,11.95,
7284YHER13,2007-10-12,10:48:00 AM,4.1472,1.2612,69.59,11.81,
7284GHER2,2007-10-12,6:21:00 PM,3.2995,0.9863,70.11,11.76,
7284YHER28,2007-10-12,2:14:00 PM,3.5236,1.0179,71.11,11.7,
7284YHER30,2007-10-12,2:25:00 PM,4.0152,1.1713,70.83,11.6,
7284YHER27,2007-10-12,2:07:00 PM,3.951,1.1535,70.8,11.53,
7284YHER5,2007-10-12,8:48:00 AM,3.9093,1.1786,69.85,11.44,
7284YHER39,2007-10-12,4:43:00 PM,3.5359,1.0651,69.88,11.23,
7284YHER3,2007-10-12,8:27:00 AM,4.3344,1.2905,70.23,11.15,
7284YHER41,2007-10-12,4:55:00 PM,4.2445,1.2095,71.5,10.88,
7284GHER12,2007-10-13,9:01:00 AM,3.8529,1.1894,69.13,13.56,
7285GHER9,2007-10-13,11:09:00 AM,3.9562,1.2422,68.6,13.35,
7284GHER10,2007-10-13,8:47:00 AM,4.1362,1.2844,68.95,12.96,
7285GHER8,2007-10-13,10:58:00 AM,3.7384,1.1239,69.94,12.87,
7285GHER12,2007-10-13,11:48:00 AM,4.164,1.277,69.33,12.85,
7285GHER3,2007-10-13,10:20:00 AM,3.9686,1.2138,69.41,12.82,
7285GHER2,2007-10-13,10:02:00 AM,4.0943,1.2178,70.26,12.82,
7285GHER10,2007-10-13,11:20:00 AM,3.5557,1.0904,69.33,12.74,
7285GHER11,2007-10-13,11:26:00 AM,4.4173,1.3147,70.24,12.74,
7284GHER9,2007-10-13,8:36:00 AM,3.62,1.118,69.12,12.41,
7284GHER11,2007-10-13,8:54:00 AM,3.8793,1.2057,68.92,12.23,
7284GHER7,2007-10-13,8:20:00 AM,4.4755,1.3251,70.39,12.17,
7285GHER7,2007-10-13,10:52:00 AM,4.0496,1.2138,70.03,12.08,
7284GHER8,2007-10-13,8:28:00 AM,3.4745,1.0599,69.49,11.8,
7284GHER13,2007-10-13,9:14:00 AM,4.3291,1.3421,69,11.58,
7285GHER5,2007-10-13,10:38:00 AM,4.0649,1.2429,69.42,11.42,
7285GHER1,2007-10-13,9:56:00 AM,3.8581,1.1137,71.13,11.36,
7285GHER6,2007-10-13,10:45:00 AM,3.6416,1.1136,69.42,11.21,
7285GHER4,2007-10-13,10:28:00 AM,3.7313,1.1107,70.23,10.84,
7285GHER13,2007-10-15,8:32:00 AM,3.5404,1.1611,67.2,14.64,
7285GHER35,2007-10-15,1:22:00 PM,4.3254,1.4127,67.34,14.43,
7285GHER15,2007-10-15,8:58:00 AM,3.6689,1.1506,68.64,13.74,
7285GHER24,2007-10-15,10:41:00 AM,3.6122,1.1227,68.92,13.72,
7285GHER23,2007-10-15,10:33:00 AM,3.8166,1.1864,68.91,13.52,
7285GHER22,2007-10-15,10:25:00 AM,3.9511,1.2428,68.55,13.39,
7285GHER25,2007-10-15,10:50:00 AM,3.8395,1.1925,68.94,13.26,
7285GHER26,2007-10-15,10:56:00 AM,3.5152,1.0787,69.31,13.26,
7285GHER29,2007-10-15,11:10:00 AM,3.899,1.2289,68.48,13.16,
7285GHER27,2007-10-15,11:03:00 AM,3.5632,1.1127,68.77,13.12,
7285GHER36,2007-10-15,1:30:00 PM,3.8332,1.1686,69.51,13.12,
7285GHER38,2007-10-15,2:00:00 PM,3.4331,1.0603,69.12,12.79,
7285GHER14,2007-10-15,8:48:00 AM,4.4397,1.3767,68.99,12.74,
7285GHER31,2007-10-15,11:37:00 AM,4.0549,1.2538,69.08,12.7,
7285GHER30,2007-10-15,11:27:00 AM,3.5504,1.091,69.27,12.69,
7285GHER28,2007-10-15,11:18:00 AM,3.5773,1.1023,69.19,12.67,
7285GHER21,2007-10-15,10:16:00 AM,3.6199,1.1141,69.22,12.65,
7285GHER20,2007-10-15,10:07:00 AM,3.4221,1.0651,68.88,12.6,
7285GHER37,2007-10-15,1:52:00 PM,4.4697,1.3531,69.73,12.6,
7285GHER42,2007-10-15,2:39:00 PM,3.4386,1.0615,69.13,12.58,
7285GHER44,2007-10-15,2:56:00 PM,4.3603,1.3473,69.1,12.27,
7285GHER45,2007-10-15,3:05:00 PM,4.1562,1.3089,68.51,12.19,
7285GHER43,2007-10-15,2:47:00 PM,3.7567,1.1565,69.22,12.16,
7285GHER39,2007-10-15,2:11:00 PM,3.7139,1.0725,71.12,12.01,
7285GHER41,2007-10-15,2:27:00 PM,3.6819,1.1325,69.24,11.88,
7285GHER40,2007-10-15,2:18:00 PM,4.0694,1.1986,70.55,11.85,
7285GHER34,2007-10-15,1:10:00 PM,4.2003,1.2525,70.18,11.66,
7285GHER33,2007-10-15,11:58:00 AM,3.7572,1.1238,70.09,11.55,
7285GHER32,2007-10-15,11:45:00 AM,3.898,1.1357,70.86,11.43,
7285GHER19,2007-10-15,9:50:00 AM,3.9798,1.2178,69.4,11.36,
7285GHER18,2007-10-15,9:40:00 AM,3.7227,1.1207,69.9,10.18,
7285GHER16,2007-10-15,9:06:00 AM,4.0377,1.2352,69.41,9.17,
7285GHER17,2007-10-15,9:29:00 AM,3.7187,1.1549,68.94,6.79,
7285YHER2,2007-10-16,8:35:00 AM,4.1036,1.2809,68.79,13.71,
7285YHER1,2007-10-16,8:24:00 AM,3.6674,1.1415,68.87,13.71,
7289HER020,2007-10-17,2:53:00 PM,4.2045,1.3101,68.84,14.74,
7290HER008,2007-10-17,10:06:00 AM,3.7345,1.2138,67.5,14.69,
7289HER033,2007-10-17,10:54:00 AM,3.8048,1.2193,67.95,14.51,
7290HER010,2007-10-17,9:56:00 AM,4.1865,1.3328,68.16,14.15,
7289HER023,2007-10-17,8:54:00 AM,4.0253,1.2655,68.56,14,
7290HER022,2007-10-17,2:04:00 PM,3.813,1.1872,68.86,13.96,
7289HER018,2007-10-17,3:29:00 PM,3.8519,1.2137,68.49,13.57,
7289HER022,2007-10-17,9:44:00 AM,4.4317,1.4087,68.21,13.55,
7289HER015,2007-10-17,3:53:00 PM,3.8257,1.155,69.81,13.44,
7290HER013,2007-10-17,12:06:00 PM,3.6771,1.1336,69.17,13.36,
7290HER007,2007-10-17,10:22:00 AM,4.2616,1.3263,68.88,13.18,
7289HER016,2007-10-17,3:44:00 PM,3.7984,1.185,68.8,13.09,
7289HER017,2007-10-17,4:00:00 PM,3.702,1.1321,69.42,13.07,
7289HER013,2007-10-17,3:07:00 PM,3.6809,1.1157,69.69,12.9,
7289HER019,2007-10-17,2:31:00 PM,4.0852,1.2633,69.08,12.88,
7289HER029,2007-10-17,10:40:00 AM,4.4586,1.3673,69.33,12.73,
7290HER003,2007-10-17,11:25:00 AM,3.7461,1.1426,69.5,12.62,
7289HER024,2007-10-17,3:37:00 PM,3.6727,1.1158,69.62,12.6,
7289HER032,2007-10-17,10:32:00 AM,3.7943,1.1651,69.29,12.48,
7289HER027,2007-10-17,2:19:00 PM,4.3117,1.322,69.34,12.45,
7290HER006,2007-10-17,10:13:00 AM,4.0435,1.2149,69.95,12.45,
7290HER009,2007-10-17,11:14:00 AM,4.3101,1.324,69.28,12.44,
7289HER014,2007-10-17,9:33:00 AM,4.1519,1.2408,70.11,12.43,
7290HER018,2007-10-17,11:42:00 AM,3.6096,1.0723,70.29,11.85,
7290HERX1,2007-10-17,1:24:00 PM,3.8298,1.176,69.29,11.73,
7289YHER1,2007-10-17,8:19:00 AM,3.715,1.1259,69.69,11.46,
7290HERX2,2007-10-17,1:34:00 PM,3.9576,1.185,70.06,11.28,
7289HER011,2007-10-17,2:44:00 PM,3.9552,1.1488,70.96,10.97,
7290HER037,2007-10-18,1:35:00 PM,4.0606,1.2747,68.61,13.43,
7290HER026,2007-10-18,9:35:00 AM,3.9774,1.2203,69.32,13.27,
7290HER048,2007-10-18,8:45:00 AM,3.8829,1.1934,69.27,13.22,
7290HER019,2007-10-18,3:38:00 PM,3.923,1.2399,68.39,13.18,
7290HER011,2007-10-18,3:30:00 PM,3.5752,1.127,68.48,13.14,
7290HER039,2007-10-18,1:20:00 PM,3.5737,1.077,69.86,13.14,
7290HER004,2007-10-18,3:56:00 PM,3.5414,1.0972,69.02,13.05,
7289HER025,2007-10-18,1:50:00 PM,3.9099,1.2141,68.95,13.04,
7290HER036,2007-10-18,8:31:00 AM,3.9468,1.2095,69.35,13.04,
7290HER034,2007-10-18,11:13:00 AM,3.8423,1.1755,69.41,13.01,
7290HER042,2007-10-18,10:39:00 AM,3.6248,1.1109,69.35,12.96,
7290HER025,2007-10-18,3:44:00 PM,4.2149,1.2846,69.52,12.96,
7290HER045,2007-10-18,10:45:00 AM,3.4938,1.0625,69.59,12.91,
7290HER017,2007-10-18,3:08:00 PM,3.8022,1.1489,69.78,12.9,
7290HER035,2007-10-18,11:57:00 AM,3.4694,1.0754,69,12.87,
7290HER046,2007-10-18,10:53:00 AM,4.1752,1.2617,69.78,12.85,
7290HER027,2007-10-18,11:50:00 AM,4.4822,1.3306,70.31,12.82,
7290HER023,2007-10-18,2:58:00 PM,3.4376,1.0271,70.12,12.81,
7290HER038,2007-10-18,9:52:00 AM,3.4162,1.0273,69.93,12.69,
7290HER030,2007-10-18,10:30:00 AM,3.5908,1.096,69.48,12.68,
7289HER031,2007-10-18,2:23:00 PM,3.4287,1.048,69.43,12.66,
7290HER050,2007-10-18,10:12:00 AM,4.0448,1.2276,69.65,12.59,
7290HER044,2007-10-18,9:44:00 AM,3.6663,1.0723,70.75,12.58,
7289HER028,2007-10-18,2:44:00 PM,3.4823,1.0439,70.02,12.56,
7290HER033,2007-10-18,11:42:00 AM,3.6957,1.1315,69.38,12.46,
7289HER030,2007-10-18,2:37:00 PM,3.5491,1.0758,69.69,12.46,
7290HER024,2007-10-18,11:21:00 AM,3.9504,1.2247,69,12.43,
7290HER032,2007-10-18,11:35:00 AM,4.0819,1.2068,70.44,12.43,
7290HER031,2007-10-18,2:02:00 PM,3.5314,1.0284,70.88,12.38,
7290HER040,2007-10-18,1:57:00 PM,3.7077,1.0766,70.96,12.33,
7290HER014,2007-10-18,2:11:00 PM,3.5777,1.0738,69.99,12.28,
7289HER026,2007-10-18,2:51:00 PM,4.2855,1.2941,69.8,12.23,
7290HER015,2007-10-19,10:08:00 AM,3.5667,1.1179,68.66,13.59,
7290HER029,2007-10-20,8:35:00 AM,3.8109,1.1572,69.63,14.13,
7290HER041,2007-10-20,8:44:00 AM,3.5459,1.1031,68.89,13.67,
7290HER049,2007-10-20,8:51:00 AM,3.5029,1.0859,69,13.54,
7290HER002,2007-10-20,10:40:00 AM,3.802,1.1856,68.82,13.23,
7290HER047,2007-10-20,10:52:00 AM,4.4532,1.3868,68.86,13.11,
7290HER001,2007-10-20,10:22:00 AM,4.1178,1.2908,68.65,13.09,
7290HER016,2007-10-20,10:15:00 AM,3.5205,1.095,68.9,13.09,
7290HER021,2007-10-20,9:54:00 AM,3.7024,1.1631,68.59,13.01,
7290HER005,2007-10-20,10:01:00 AM,3.499,1.0929,68.77,12.99,
7290HER043,2007-10-20,10:09:00 AM,3.5116,1.1054,68.52,12.92,
7290HER028,2007-10-20,9:20:00 AM,3.4538,1.0324,70.11,11.96,
7290HER012,2007-10-20,9:04:00 AM,3.9187,1.1752,70.01,11.93,
7290HER020,2007-10-20,9:45:00 AM,4.4451,1.3247,70.2,11.84,
7290GHR073,2007-10-24,3:59:00 PM,4.5289,1.8795,72.85,10.75,
7290GHR067,2007-10-24,8:29:00 AM,3.7384,1.0394,72.2,10.12,
7290GHR061,2007-10-24,8:58:00 AM,4.1113,1.1237,72.67,10.12,
7290GHR060,2007-10-24,3:54:00 PM,4.8596,1.2698,72.2,10.05,
7290GHR057,2007-10-24,8:09:00 AM,3.8347,1.0538,72.52,9.68,
7298HERXX1,2007-10-25,7:07:00 AM,3.5419,1.0464,70.46,9.59,
7298HERXX2,2007-10-25,7:14:00 AM,4.0569,1.172,71.11,8.64,
7298HERXX3,2007-10-25,7:19:00 AM,3.9314,1.0648,72.92,8.12,
7298HER012,2007-10-26,10:48:00 AM,3.8375,1.0644,72.26,8.81,
7298HER016,2007-10-26,10:16:00 AM,3.4058,0.9334,72.59,8.05,
7298HER010,2007-10-26,9:33:00 AM,4.2686,1.1789,72.38,7.97,
7298HER013,2007-10-26,10:04:00 AM,3.5524,0.9874,72.2,7.93,
7298HER011,2007-10-26,9:54:00 AM,4.1803,1.1316,72.93,7.9,
7298HER017,2007-10-26,9:01:00 AM,3.6574,0.9527,73.95,7.51,
7298HER015,2007-10-26,8:41:00 AM,3.6774,0.9914,73.04,7.31,
7298HER014,2007-10-26,8:55:00 AM,3.6815,0.9686,73.69,7.02,
7305HER11,2007-11-02,10:42:00 AM,4.0981,1.1566,71.78,8.8,
7305HER17,2007-11-02,11:38:00 AM,3.6539,1.0087,72.39,8.56,
7305HER20,2007-11-02,8:46:00 AM,4.4271,1.2301,72.21,8.46,
7305HER10,2007-11-02,9:23:00 AM,4.0665,1.0587,73.97,7.94,
7305HER22,2007-11-02,11:17:00 AM,3.7616,1.0375,72.42,7.9,
7305HER21,2007-11-02,9:46:00 AM,4.079,1.1154,72.66,7.84,
7305HER09,2007-11-02,9:35:00 AM,3.8913,1.106,71.58,7.7,
7305HER07,2007-11-02,1:31:00 PM,3.7426,1.0333,72.39,7.51,
7305HER05,2007-11-02,8:38:00 AM,3.8297,1.0038,73.79,7.23,
7305HER08,2007-11-02,1:52:00 PM,3.9426,1.0162,74.23,7.15,
7305HER26,2007-11-02,11:58:00 AM,4.3361,1.1509,73.46,6.68,
7305HER13,2007-11-02,10:25:00 AM,3.9457,1.0215,74.11,6.63,
7305HER24,2007-11-02,8:54:00 AM,4.2275,1.0961,74.07,6.59,
7305HER14,2007-11-02,11:03:00 AM,4.3243,1.1626,73.11,6.5,
7305HER23,2007-11-02,10:02:00 AM,4.0014,1.0361,74.11,6.44,
7305HER12,2007-11-02,10:10:00 AM,4.0644,1.0509,74.14,6.38,
7305HER18,2007-11-02,10:34:00 AM,4.092,1.0412,74.56,6.15,
7305HER15,2007-11-02,9:54:00 AM,3.7443,0.9258,75.27,6.07,
7305HER06,2007-11-02,1:44:00 PM,3.9895,1.0534,73.6,6.05,
7305HER16,2007-11-02,11:10:00 AM,3.8675,0.983,74.58,6.02,
7305HER25,2007-11-02,11:50:00 AM,4.1977,1.0386,75.26,5.88,
7305HER19,2007-11-02,9:02:00 AM,3.7421,0.9213,75.38,4.92,
7304HER27,2007-11-10,9:10:00 AM,3.8253,1.06,72.29,7.24,
7304HER28,2007-11-10,9:01:00 AM,3.9845,1.0958,72.5,7.1,
7285GHR104,2007-11-11,2:32:00 PM,3.9973,1.2685,68.27,14.19,
7285GHR82,2007-11-11,2:24:00 PM,4.3884,1.379,68.58,13.5,
7285GHR98,2007-11-11,2:47:00 PM,4.2177,1.3704,67.51,13.41,
7286GHR004,2007-11-11,1:55:00 PM,4.1208,1.2296,70.16,12.58,
7285GHR108,2007-11-11,2:18:00 PM,3.7812,1.1042,70.8,12.39,
7285GHR105,2007-11-11,2:02:00 PM,3.8426,1.1381,70.38,12,
7285GHR102,2007-11-11,2:40:00 PM,4.5069,1.3174,70.77,11.62,
7285GHR107,2007-11-11,2:54:00 PM,3.6205,1.0396,71.29,11.48,
7286GHR008,2007-11-11,1:24:00 PM,3.6508,1.0126,72.26,11.38,
7286GHR003,2007-11-11,1:18:00 PM,4.2895,1.2309,71.3,11.32,
7286GHR009,2007-11-11,1:50:00 PM,3.6066,0.9664,73.2,4.96,
7291GHR001,2007-11-14,10:22:00 PM,4.1974,1.3504,67.83,12.91,
7290GHR052,2007-11-14,7:43:00 PM,4.3993,1.3783,68.67,12.81,
7290GHR064,2007-11-14,9:13:00 PM,4.3546,1.3242,69.59,11.74,
7290GHR058,2007-11-14,7:34:00 PM,4.3521,1.2905,70.35,11.54,
7290GHR068,2007-11-14,9:29:00 PM,4.067,1.1819,70.94,11.46,
7285GHR101,2007-11-14,11:29:00 PM,4.2749,1.2979,69.64,11.39,
7291GHR007,2007-11-14,11:56:00 PM,4.2672,1.2698,70.24,11.33,
7290GHR051,2007-11-14,6:44:00 PM,3.7353,1.1252,69.88,11.26,
7290GHR055,2007-11-14,7:01:00 PM,3.7289,1.0902,70.76,10.98,
7290GHR056,2007-11-14,7:25:00 PM,4.3231,1.2583,70.89,10.8,
7285GHR106,2007-11-14,10:29:00 PM,3.9347,1.0462,73.41,10.75,
7286GHR001,2007-11-14,11:38:00 PM,4.3044,1.157,73.12,10.58,
7290GHR062,2007-11-14,8:01:00 PM,4.4291,1.2756,71.2,10.4,
7285GHR103,2007-11-14,11:20:00 PM,4.0249,1.0791,73.19,10.2,
7290GHR065,2007-11-14,9:21:00 PM,3.5894,0.9858,72.54,10.03,
7290GHR063,2007-11-14,8:09:00 PM,3.6296,0.9981,72.5,9.96,
7290GHR069,2007-11-14,9:45:00 PM,3.7075,0.9854,73.42,9.88,
7290GHR059,2007-11-14,7:51:00 PM,4.3439,1.1626,73.24,9.74,
7286GHR007,2007-11-14,11:47:00 PM,4.2819,1.1506,73.13,9.7,
7290GHR066,2007-11-14,9:37:00 PM,3.7256,1.0255,72.47,9.65,
7291GHR027,2007-11-14,11:07:00 PM,4.4303,1.2329,72.17,9.57,
7290GHR053,2007-11-14,6:53:00 PM,3.7109,1.0179,72.57,9.3,
7291GHR017,2007-11-14,10:58:00 PM,4.2615,1.0208,76.05,9.27,
7290GHR072,2007-11-14,10:02:00 PM,4.0476,1.1322,72.03,9.17,
7290GHR071,2007-11-14,9:53:00 PM,3.7354,1.0164,72.79,9,
7290GHR074,2007-11-14,10:12:00 PM,4.3195,1.2167,71.83,8.64,
7291GHR002,2007-11-14,10:39:00 PM,4.1039,1.139,72.25,8.34,
7291GHR015,2007-11-15,7:34:00 PM,3.561,1.2238,65.63,14.98,
7290GHR075,2007-11-15,10:23:00 PM,4.3196,1.3991,67.61,13.16,
7291GHR008,2007-11-15,7:09:00 PM,3.7716,1.1605,69.23,12.79,
7291GHR023,2007-11-15,9:11:00 PM,3.5624,1.0803,69.68,12.74,
7291GHR025,2007-11-15,9:28:00 PM,3.8629,1.2304,68.15,12.53,
7285GHR79,2007-11-15,4:22:00 PM,3.9501,1.2042,69.51,12.49,
7286GHR005,2007-11-15,6:24:00 PM,3.7209,1.1256,69.75,12.46,
7286GHR006,2007-11-15,6:16:00 PM,4.4615,1.3355,70.07,12.44,
7291GHR010,2007-11-15,12:21:00 AM,4.4883,1.3703,69.47,12.42,
7291GHR012,2007-11-15,7:25:00 PM,3.7492,1.1245,70.01,12.33,
7286GHR002,2007-11-15,6:33:00 PM,3.7677,1.1204,70.26,12.33,
7285GHR94,2007-11-15,5:51:00 PM,4.3313,1.251,71.12,12.33,
7285GHR92,2007-11-15,4:49:00 PM,3.7583,1.0958,70.84,12.23,
7285GHR90,2007-11-15,3:10:00 PM,4.2087,1.21,71.25,12.19,
7285GHR88,2007-11-15,1:05:00 PM,3.7412,0.8562,69.91,12.15,
7285GHR73,2007-11-15,3:00:00 PM,3.7919,1.0993,71.01,12.02,
7285GHR96,2007-11-15,12:45:00 PM,3.8965,1.0256,69.85,11.97,
7285GHR81,2007-11-15,3:16:00 PM,3.8662,1.044,73,11.95,
7285GHR89,2007-11-15,3:40:00 PM,4.0854,1.1911,70.85,11.89,
7285GHR85,2007-11-15,5:01:00 PM,3.7835,1.0716,71.68,11.8,
7285GHR78,2007-11-15,3:57:00 PM,3.451,1.0203,70.43,11.77,
7291GHR022,2007-11-15,8:08:00 PM,3.8583,1.1164,71.06,11.76,
7285GHR100,2007-11-15,5:41:00 PM,3.6798,1.053,71.38,11.71,
7285GHR84,2007-11-15,4:27:00 PM,3.9258,1.2659,70.97,11.68,
7285GHR75,2007-11-15,5:58:00 PM,3.7377,1.0889,70.87,11.67,
7285GHR99,2007-11-15,2:52:00 PM,3.8547,1.1299,70.69,11.62,
7285GHR87,2007-11-15,3:22:00 PM,3.6384,0.9755,73.19,11.54,
7285GHR74,2007-11-15,3:46:00 PM,4.0795,1.1276,72.36,11.48,
7285GHR86,2007-11-15,5:33:00 PM,4.4665,1.2543,71.92,11.42,
7285GHR80,2007-11-15,5:22:00 PM,4.4729,1.2049,73.06,11.23,
7285GHR95,2007-11-15,3:33:00 PM,3.9809,1.0727,73.05,11.19,
7291GHR033,2007-11-15,10:14:00 PM,4.3874,1.258,71.33,11.18,
7291GHR009,2007-11-15,7:17:00 PM,3.6481,1.0419,71.44,10.95,
7291GHR031,2007-11-15,10:01:00 PM,4.282,1.2129,71.67,10.95,
7290GHR078,2007-11-15,10:55:00 PM,3.8599,1.1512,70.18,10.91,
7290GHR077,2007-11-15,10:47:00 PM,4.0222,1.2061,70.01,10.8,
7291GHR020,2007-11-15,7:51:00 PM,4.3692,1.2555,71.26,10.78,
7290GHR081,2007-11-15,11:27:00 PM,3.9731,1.1587,70.84,10.31,
7285GHR91,2007-11-15,12:58:00 PM,4.2367,1.5741,70.46,10.11,
7290GHR079,2007-11-15,11:03:00 PM,3.7761,1.0476,72.26,9.93,
7285GHR93,2007-11-15,6:07:00 PM,3.7665,1.0887,71.09,9.79,
7291GHR021,2007-11-15,8:00:00 PM,4.2349,1.1949,71.78,9.74,
7285GHR97,2007-11-15,12:50:00 PM,3.8256,1.1256,70.5,9.52,
7291GHR018,2007-11-15,7:43:00 PM,3.6896,1.0412,71.78,9.21,
7291GHR004,2007-11-15,12:05:00 AM,3.9171,1.1473,70.71,8.96,
7285GHR83,2007-11-15,1:12:00 PM,3.7895,0.9562,71.72,8.72,
7290GHR083,2007-11-15,11:19:00 PM,3.7954,1.0618,72.02,8.57,
7291GHR005,2007-11-15,12:12:00 AM,3.6792,1.0071,72.63,8.1,
7291GHR024,2007-11-15,9:20:00 PM,4.3058,1.1877,72.42,8.08,
7290GHR082,2007-11-15,11:11:00 PM,3.7842,1.0867,71.28,7.89,
7290GHR080,2007-11-15,7:00:00 PM,4.4527,1.1184,74.88,7.12,
7291GHR014,2007-11-16,12:26:00 PM,3.5908,1.2189,66.05,17.16,
7291GHR011,2007-11-16,12:56:00 PM,3.5289,1.3658,71.76,12.15,
7291GHR013,2007-11-16,12:38:00 PM,4.0038,1.1431,71.45,11.05,
7291GHR003,2007-11-16,12:48:00 PM,4.1632,1.2314,70.42,10.4,
7291GHR019,2007-11-16,1:11:00 PM,4.1452,1.2845,70.39,10.35,
7291GHR028,2007-11-16,12:32:00 PM,3.9507,1.1128,71.83,10.15,
7291GHR026,2007-11-16,1:04:00 PM,4.1826,1.8542,70.28,9.89,
7291GHR006,2007-11-16,12:17:00 PM,3.7918,1.0502,72.3,9.59,
7330HER13,2007-11-26,2:56:00 PM,3.9717,1.1846,70.17,13.47,
7330HER09,2007-11-26,4:06:00 PM,3.9581,1.2449,68.55,13.37,
