"","Ground","id","Date","Julian","Day","Month","Year","Survey.No","No_jars","Abundance","Lengthmm","LengthAdjustment","category","MinLength","MaxLength","MeanLength","SD","Larv_per_jar","Density","AgeInDays","MeanAgeInDays","hatchDate","SpawnDate","JulianSpawnDate","Condition","Yolk_sac","Preservative","ARC_Count","ARC_Notes","Lon1","Lat1","Lon2","Lat2","TowTime","AvgTowDepth","MaxTowDepth","CTDAvgTemp","Volume"
"531","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.25,9.17625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,17.4010416666667,24.9514404296875,2017-08-21,2017-08-07,219,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"532","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.375,10.293375,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.0557291666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"533","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.5,10.4175,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.5729166666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"534","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.5,9.4245,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.4354166666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"535","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10,10.914,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,24.6416666666667,24.9514404296875,2017-08-14,2017-07-31,212,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"536","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,16.875,17.740875,"3",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,53.0869791666667,24.9514404296875,2017-07-16,2017-07-02,183,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"537","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,14.25,15.13425,"3",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,42.2260416666667,24.9514404296875,2017-07-27,2017-07-13,194,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"538","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.375,10.293375,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.0557291666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"539","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.625,9.548625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.9526041666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"540","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.875,8.803875,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,15.8494791666667,24.9514404296875,2017-08-23,2017-08-09,221,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"541","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.25,9.17625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,17.4010416666667,24.9514404296875,2017-08-21,2017-08-07,219,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"542","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.375,10.293375,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.0557291666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"543","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.25,8.18325,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,13.2635416666667,24.9514404296875,2017-08-25,2017-08-11,223,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"544","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8,8.928,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.3666666666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"545","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.625,9.548625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.9526041666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"546","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8,8.928,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.3666666666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"547","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9,9.921,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,20.5041666666667,24.9514404296875,2017-08-18,2017-08-04,216,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"548","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.125,8.059125,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,12.7463541666667,24.9514404296875,2017-08-26,2017-08-12,224,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"549","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,11.625,12.527625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,31.3651041666667,24.9514404296875,2017-08-07,2017-07-24,205,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"550","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.5,9.4245,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.4354166666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"551","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.125,9.052125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.8838541666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"552","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.125,9.052125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.8838541666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"553","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.5,10.4175,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.5729166666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"554","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.25,10.16925,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.5385416666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"555","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.125,9.052125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.8838541666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"556","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"557","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10,10.914,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,24.6416666666667,24.9514404296875,2017-08-14,2017-07-31,212,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"558","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.125,9.052125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.8838541666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"559","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.75,9.67275,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.4697916666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"560","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.5,10.4175,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.5729166666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"561","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.5,10.4175,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.5729166666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"562","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"563","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10.125,11.038125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,25.1588541666667,24.9514404296875,2017-08-13,2017-07-30,211,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"564","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.75,9.67275,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.4697916666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"565","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.5,9.4245,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.4354166666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"566","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.75,9.67275,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.4697916666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"567","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10.625,11.534625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,27.2276041666667,24.9514404296875,2017-08-11,2017-07-28,209,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"568","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"569","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.625,9.548625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.9526041666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"570","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"571","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9,9.921,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,20.5041666666667,24.9514404296875,2017-08-18,2017-08-04,216,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"572","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.375,10.293375,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.0557291666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"573","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.75,9.67275,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.4697916666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"574","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"575","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.5,10.4175,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.5729166666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"576","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.25,9.17625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,17.4010416666667,24.9514404296875,2017-08-21,2017-08-07,219,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"577","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.25,9.17625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,17.4010416666667,24.9514404296875,2017-08-21,2017-08-07,219,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"578","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.625,10.541625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,23.0901041666667,24.9514404296875,2017-08-15,2017-08-01,213,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"579","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"580","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10,10.914,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,24.6416666666667,24.9514404296875,2017-08-14,2017-07-31,212,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"581","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.75,9.67275,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.4697916666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"582","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10.75,11.65875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,27.7447916666667,24.9514404296875,2017-08-11,2017-07-28,209,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"583","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,15,15.879,"3",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,45.3291666666667,24.9514404296875,2017-07-24,2017-07-10,191,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"584","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.5,10.4175,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.5729166666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"585","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,12,12.9,"3",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,32.9166666666667,24.9514404296875,2017-08-06,2017-07-23,204,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"586","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.625,9.548625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.9526041666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"587","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"588","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"589","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"590","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.25,10.16925,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.5385416666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"591","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,11.625,12.527625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,31.3651041666667,24.9514404296875,2017-08-07,2017-07-24,205,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"592","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.75,9.67275,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.4697916666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"593","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.25,9.17625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,17.4010416666667,24.9514404296875,2017-08-21,2017-08-07,219,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"594","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.75,8.67975,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,15.3322916666667,24.9514404296875,2017-08-23,2017-08-09,221,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"595","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,10,10.914,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,24.6416666666667,24.9514404296875,2017-08-14,2017-07-31,212,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"596","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"597","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.625,9.548625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.9526041666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"598","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"599","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"600","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.5,8.4315,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,14.2979166666667,24.9514404296875,2017-08-24,2017-08-10,222,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"601","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,21.5,22.3335,"4",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,72.2229166666667,24.9514404296875,2017-06-27,2017-06-13,164,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"602","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.625,9.548625,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,18.9526041666667,24.9514404296875,2017-08-20,2017-08-06,218,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"603","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.125,9.052125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,16.8838541666667,24.9514404296875,2017-08-22,2017-08-08,220,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"604","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9,9.921,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,20.5041666666667,24.9514404296875,2017-08-18,2017-08-04,216,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"605","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.25,8.18325,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,13.2635416666667,24.9514404296875,2017-08-25,2017-08-11,223,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"606","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.375,10.293375,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,22.0557291666667,24.9514404296875,2017-08-16,2017-08-02,214,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"607","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"608","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,19,19.851,"4",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,61.8791666666667,24.9514404296875,2017-07-08,2017-06-24,175,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"609","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.375,8.307375,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,13.7807291666667,24.9514404296875,2017-08-25,2017-08-11,223,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"610","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,12.625,13.520625,"3",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,35.5026041666667,24.9514404296875,2017-08-03,2017-07-20,201,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"611","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.5,8.4315,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,14.2979166666667,24.9514404296875,2017-08-24,2017-08-10,222,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"612","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,9.125,10.045125,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,21.0213541666667,24.9514404296875,2017-08-17,2017-08-03,215,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"613","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,7.125,8.059125,"1",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,12.7463541666667,24.9514404296875,2017-08-26,2017-08-12,224,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
"614","SB","SB2017-06",2017-09-08,251,8,9,"2017","7",1,192,8.875,9.796875,"2",7.810875,24.940125,10.988345703125,3.06411010309014,192,NA,19.9869791666667,24.9514404296875,2017-08-19,2017-08-05,217,"G",NA,"4% formalin",NA,NA,-65.235,45.0583,-65.235,45.0583,10,NA,NA,NA,NA
